Model_file,Sequence,Node-Clade,Model_cofactor,Pocket_volume
AncA-4_B071_V.pdb,AncA-4,AncA,V,1064.375
AncA-4_B072_V.pdb,AncA-4,AncA,V,1026.5
AncA-4_B073_V.pdb,AncA-4,AncA,V,1089.75
AncA-4_B074_V.pdb,AncA-4,AncA,V,1129.5
AncA-4_B075_V.pdb,AncA-4,AncA,V,1131.75
AncA-4_B076_V.pdb,AncA-4,AncA,V,1164.75
AncA-4_B077_V.pdb,AncA-4,AncA,V,981
AncA-4_B078_V.pdb,AncA-4,AncA,V,1119.5
AncA-4_B079_V.pdb,AncA-4,AncA,V,1093.875
AncA-4_B080_V.pdb,AncA-4,AncA,V,1158.75
AncA-4_B081_V.pdb,AncA-4,AncA,V,1052.625
AncA-4_B082_V.pdb,AncA-4,AncA,V,1173.875
AncA-4_B083_V.pdb,AncA-4,AncA,V,1090.875
AncA-4_B084_V.pdb,AncA-4,AncA,V,1071.125
AncA-4_B085_V.pdb,AncA-4,AncA,V,1093
AncA-4_B086_V.pdb,AncA-4,AncA,V,1138.375
AncA-4_B087_V.pdb,AncA-4,AncA,V,1126.125
AncA-4_B088_V.pdb,AncA-4,AncA,V,1087.75
AncA-4_B089_V.pdb,AncA-4,AncA,V,1128.625
AncA-4_B090_V.pdb,AncA-4,AncA,V,1042.125
AncA-4_B091_V.pdb,AncA-4,AncA,V,1030.875
AncA-4_B092_V.pdb,AncA-4,AncA,V,1125.625
AncA-4_B093_V.pdb,AncA-4,AncA,V,1106.625
AncA-4_B094_V.pdb,AncA-4,AncA,V,1035.375
AncA-4_B095_V.pdb,AncA-4,AncA,V,1062.375
AncA-4_B096_V.pdb,AncA-4,AncA,V,994.125
AncA-4_B097_V.pdb,AncA-4,AncA,V,1083.625
AncA-4_B098_V.pdb,AncA-4,AncA,V,971.5
AncA-4_B099_V.pdb,AncA-4,AncA,V,1105.375
AncA-4_B100_V.pdb,AncA-4,AncA,V,1028.375
AncA-5_B001_V.pdb,AncA-5,AncA,V,1081.125
AncA-5_B002_V.pdb,AncA-5,AncA,V,1136.875
AncA-5_B003_V.pdb,AncA-5,AncA,V,1068.25
AncA-5_B004_V.pdb,AncA-5,AncA,V,995.5
AncA-5_B005_V.pdb,AncA-5,AncA,V,1086.375
AncA-5_B006_V.pdb,AncA-5,AncA,V,1060.25
AncA-5_B007_V.pdb,AncA-5,AncA,V,1094.75
AncA-5_B008_V.pdb,AncA-5,AncA,V,1068.125
AncA-5_B009_V.pdb,AncA-5,AncA,V,1103.375
AncA-5_B010_V.pdb,AncA-5,AncA,V,993
AncA-5_B011_V.pdb,AncA-5,AncA,V,1166.25
AncA-5_B012_V.pdb,AncA-5,AncA,V,1100.125
AncA-5_B013_V.pdb,AncA-5,AncA,V,1154.875
AncA-5_B014_V.pdb,AncA-5,AncA,V,1075.25
AncA-5_B015_V.pdb,AncA-5,AncA,V,1132
AncA-5_B016_V.pdb,AncA-5,AncA,V,1220.5
AncA-5_B017_V.pdb,AncA-5,AncA,V,1094.625
AncA-5_B018_V.pdb,AncA-5,AncA,V,1044.625
AncA-5_B019_V.pdb,AncA-5,AncA,V,1157.25
AncA-5_B020_V.pdb,AncA-5,AncA,V,1056.75
AncA-5_B021_V.pdb,AncA-5,AncA,V,1050
AncA-5_B022_V.pdb,AncA-5,AncA,V,1038.75
AncA-5_B023_V.pdb,AncA-5,AncA,V,1139.25
AncA-5_B024_V.pdb,AncA-5,AncA,V,1177.375
AncA-5_B025_V.pdb,AncA-5,AncA,V,1081
AncA-5_B026_V.pdb,AncA-5,AncA,V,1139.375
AncA-5_B027_V.pdb,AncA-5,AncA,V,1038.25
AncA-5_B028_V.pdb,AncA-5,AncA,V,1122.625
AncA-5_B029_V.pdb,AncA-5,AncA,V,1070.375
AncA-5_B030_V.pdb,AncA-5,AncA,V,1091.75
AncA-5_B031_V.pdb,AncA-5,AncA,V,1138.25
AncA-5_B032_V.pdb,AncA-5,AncA,V,1080.125
AncA-5_B033_V.pdb,AncA-5,AncA,V,1115
AncA-5_B034_V.pdb,AncA-5,AncA,V,1151.375
AncA-5_B035_V.pdb,AncA-5,AncA,V,1141.875
AncA-5_B036_V.pdb,AncA-5,AncA,V,1078.75
AncA-5_B037_V.pdb,AncA-5,AncA,V,1174.25
AncA-5_B038_V.pdb,AncA-5,AncA,V,1099.625
AncA-5_B039_V.pdb,AncA-5,AncA,V,1107.125
AncA-5_B040_V.pdb,AncA-5,AncA,V,1107.625
AncA-5_B041_V.pdb,AncA-5,AncA,V,1073.75
AncA-5_B042_V.pdb,AncA-5,AncA,V,1053.625
AncA-5_B043_V.pdb,AncA-5,AncA,V,1151.625
AncA-5_B044_V.pdb,AncA-5,AncA,V,1167
AncA-5_B045_V.pdb,AncA-5,AncA,V,1109.25
AncA-5_B046_V.pdb,AncA-5,AncA,V,1139.125
AncA-5_B047_V.pdb,AncA-5,AncA,V,1178.125
AncA-5_B048_V.pdb,AncA-5,AncA,V,1074.125
AncA-5_B049_V.pdb,AncA-5,AncA,V,1149.625
AncA-5_B050_V.pdb,AncA-5,AncA,V,1071.25
AncA-5_B051_V.pdb,AncA-5,AncA,V,1126.25
AncA-5_B052_V.pdb,AncA-5,AncA,V,1111.25
AncA-5_B053_V.pdb,AncA-5,AncA,V,1036.25
AncA-5_B054_V.pdb,AncA-5,AncA,V,1079
AncA-5_B055_V.pdb,AncA-5,AncA,V,1032.5
AncA-5_B056_V.pdb,AncA-5,AncA,V,1125.5
AncA-5_B057_V.pdb,AncA-5,AncA,V,1098
AncA-5_B058_V.pdb,AncA-5,AncA,V,1172.125
AncA-5_B059_V.pdb,AncA-5,AncA,V,1095.25
AncA-5_B060_V.pdb,AncA-5,AncA,V,1173.625
AncA-5_B061_V.pdb,AncA-5,AncA,V,1074
AncA-5_B062_V.pdb,AncA-5,AncA,V,1096.125
AncA-5_B063_V.pdb,AncA-5,AncA,V,1183.375
AncA-5_B064_V.pdb,AncA-5,AncA,V,1103
AncA-5_B065_V.pdb,AncA-5,AncA,V,1141.375
AncA-5_B066_V.pdb,AncA-5,AncA,V,1099.5
AncA-5_B067_V.pdb,AncA-5,AncA,V,1118.25
AncA-5_B068_V.pdb,AncA-5,AncA,V,1076.875
AncA-5_B069_V.pdb,AncA-5,AncA,V,1113.25
AncA-5_B070_V.pdb,AncA-5,AncA,V,1013.25
AncA-5_B071_V.pdb,AncA-5,AncA,V,1185.875
AncA-5_B072_V.pdb,AncA-5,AncA,V,1155
AncA-5_B073_V.pdb,AncA-5,AncA,V,1013.5
AncA-5_B074_V.pdb,AncA-5,AncA,V,1014.75
AncA-5_B075_V.pdb,AncA-5,AncA,V,1138.875
AncA-5_B076_V.pdb,AncA-5,AncA,V,1093.125
AncA-5_B077_V.pdb,AncA-5,AncA,V,1071.75
AncA-5_B078_V.pdb,AncA-5,AncA,V,1008.625
AncA-5_B079_V.pdb,AncA-5,AncA,V,1054
AncA-5_B080_V.pdb,AncA-5,AncA,V,1132.25
AncA-5_B081_V.pdb,AncA-5,AncA,V,1188.375
AncA-5_B082_V.pdb,AncA-5,AncA,V,1062.625
AncA-5_B083_V.pdb,AncA-5,AncA,V,1048.5
AncA-5_B084_V.pdb,AncA-5,AncA,V,1159.375
AncA-5_B085_V.pdb,AncA-5,AncA,V,1116.625
AncA-5_B086_V.pdb,AncA-5,AncA,V,1134.75
AncA-5_B087_V.pdb,AncA-5,AncA,V,1052.875
AncA-5_B088_V.pdb,AncA-5,AncA,V,1035
AncA-5_B089_V.pdb,AncA-5,AncA,V,1055.125
AncA-5_B090_V.pdb,AncA-5,AncA,V,1078.875
AncA-5_B091_V.pdb,AncA-5,AncA,V,1192.375
AncA-5_B092_V.pdb,AncA-5,AncA,V,1074.375
AncA-5_B093_V.pdb,AncA-5,AncA,V,1051.75
AncA-5_B094_V.pdb,AncA-5,AncA,V,1099.625
AncA-5_B095_V.pdb,AncA-5,AncA,V,1176.125
AncA-5_B096_V.pdb,AncA-5,AncA,V,1114.375
AncA-5_B097_V.pdb,AncA-5,AncA,V,1144.375
AncA-5_B098_V.pdb,AncA-5,AncA,V,1131.875
AncA-5_B099_V.pdb,AncA-5,AncA,V,1095.5
AncA-5_B100_V.pdb,AncA-5,AncA,V,1135.25
AncB-1_B001_V.pdb,AncB-1,AncB,V,1146.5
AncB-1_B002_V.pdb,AncB-1,AncB,V,1275.5
AncB-1_B003_V.pdb,AncB-1,AncB,V,1193.125
AncB-1_B004_V.pdb,AncB-1,AncB,V,1161.375
AncB-1_B005_V.pdb,AncB-1,AncB,V,1219.875
AncB-1_B006_V.pdb,AncB-1,AncB,V,1155
AncB-1_B007_V.pdb,AncB-1,AncB,V,1185.375
AncB-1_B008_V.pdb,AncB-1,AncB,V,1115.5
AncB-1_B009_V.pdb,AncB-1,AncB,V,1200.25
AncB-1_B010_V.pdb,AncB-1,AncB,V,1239.5
AncB-1_B011_V.pdb,AncB-1,AncB,V,1162.75
AncB-1_B012_V.pdb,AncB-1,AncB,V,1250.75
AncB-1_B013_V.pdb,AncB-1,AncB,V,1215.25
AncB-1_B014_V.pdb,AncB-1,AncB,V,1238.875
AncB-1_B015_V.pdb,AncB-1,AncB,V,1218
AncB-1_B016_V.pdb,AncB-1,AncB,V,1149.125
AncB-1_B017_V.pdb,AncB-1,AncB,V,1079.375
AncB-1_B018_V.pdb,AncB-1,AncB,V,1246.25
AncB-1_B019_V.pdb,AncB-1,AncB,V,1071.125
AncB-1_B020_V.pdb,AncB-1,AncB,V,1170.875
AncB-1_B021_V.pdb,AncB-1,AncB,V,1031.375
AncB-1_B022_V.pdb,AncB-1,AncB,V,1227.125
AncB-1_B023_V.pdb,AncB-1,AncB,V,1206.75
AncB-1_B024_V.pdb,AncB-1,AncB,V,1241.125
AncB-1_B025_V.pdb,AncB-1,AncB,V,1082
AncB-1_B026_V.pdb,AncB-1,AncB,V,1134.625
AncB-1_B027_V.pdb,AncB-1,AncB,V,987.625
AncB-1_B028_V.pdb,AncB-1,AncB,V,1155.25
AncB-1_B029_V.pdb,AncB-1,AncB,V,1198
AncB-1_B030_V.pdb,AncB-1,AncB,V,1102.25
AncB-1_B031_V.pdb,AncB-1,AncB,V,1305
AncB-1_B032_V.pdb,AncB-1,AncB,V,1176.375
AncB-1_B033_V.pdb,AncB-1,AncB,V,1055.625
AncB-1_B034_V.pdb,AncB-1,AncB,V,1250.5
AncB-1_B035_V.pdb,AncB-1,AncB,V,1184.75
AncB-1_B036_V.pdb,AncB-1,AncB,V,1032.125
AncB-1_B037_V.pdb,AncB-1,AncB,V,1203.5
AncB-1_B038_V.pdb,AncB-1,AncB,V,1140.25
AncB-1_B039_V.pdb,AncB-1,AncB,V,1209.5
AncB-1_B040_V.pdb,AncB-1,AncB,V,1231.75
AncB-1_B041_V.pdb,AncB-1,AncB,V,1270.625
AncB-1_B042_V.pdb,AncB-1,AncB,V,1176.875
AncB-1_B043_V.pdb,AncB-1,AncB,V,1219.125
AncB-1_B044_V.pdb,AncB-1,AncB,V,1266.875
AncB-1_B045_V.pdb,AncB-1,AncB,V,1190.75
AncB-1_B046_V.pdb,AncB-1,AncB,V,1227.125
AncB-1_B047_V.pdb,AncB-1,AncB,V,1149.875
AncB-1_B048_V.pdb,AncB-1,AncB,V,1297.625
AncB-1_B049_V.pdb,AncB-1,AncB,V,1214.75
AncB-1_B050_V.pdb,AncB-1,AncB,V,1187.875
AncB-1_B051_V.pdb,AncB-1,AncB,V,1017.25
AncB-1_B052_V.pdb,AncB-1,AncB,V,1128
AncB-1_B053_V.pdb,AncB-1,AncB,V,1095.25
AncB-1_B054_V.pdb,AncB-1,AncB,V,1220.375
AncB-1_B055_V.pdb,AncB-1,AncB,V,1243.75
AncB-1_B056_V.pdb,AncB-1,AncB,V,1208.75
AncB-1_B057_V.pdb,AncB-1,AncB,V,1211.125
AncB-1_B058_V.pdb,AncB-1,AncB,V,1239.75
AncB-1_B059_V.pdb,AncB-1,AncB,V,1194.125
AncB-1_B060_V.pdb,AncB-1,AncB,V,1221.875
AncB-1_B061_V.pdb,AncB-1,AncB,V,1109.625
AncB-1_B062_V.pdb,AncB-1,AncB,V,1173.875
AncB-1_B063_V.pdb,AncB-1,AncB,V,1143.375
AncB-1_B064_V.pdb,AncB-1,AncB,V,1198.375
AncB-1_B065_V.pdb,AncB-1,AncB,V,1274
AncB-1_B066_V.pdb,AncB-1,AncB,V,1264.125
AncB-1_B067_V.pdb,AncB-1,AncB,V,1185
AncB-1_B068_V.pdb,AncB-1,AncB,V,1204.875
AncB-1_B069_V.pdb,AncB-1,AncB,V,1265.75
AncB-1_B070_V.pdb,AncB-1,AncB,V,1205.625
AncB-1_B071_V.pdb,AncB-1,AncB,V,1219
AncB-1_B072_V.pdb,AncB-1,AncB,V,1159.875
AncB-1_B073_V.pdb,AncB-1,AncB,V,1269.375
AncB-1_B074_V.pdb,AncB-1,AncB,V,1259.875
AncB-1_B075_V.pdb,AncB-1,AncB,V,1111.25
AncB-1_B076_V.pdb,AncB-1,AncB,V,1199.125
AncB-1_B077_V.pdb,AncB-1,AncB,V,1239.875
AncB-1_B078_V.pdb,AncB-1,AncB,V,1094.625
AncB-1_B079_V.pdb,AncB-1,AncB,V,1135.25
AncB-1_B080_V.pdb,AncB-1,AncB,V,1209.25
AncB-1_B081_V.pdb,AncB-1,AncB,V,1220
AncB-1_B082_V.pdb,AncB-1,AncB,V,1185.25
AncB-1_B083_V.pdb,AncB-1,AncB,V,1070.25
AncB-1_B084_V.pdb,AncB-1,AncB,V,1162
AncB-1_B085_V.pdb,AncB-1,AncB,V,1043.25
AncB-1_B086_V.pdb,AncB-1,AncB,V,1210.875
AncB-1_B087_V.pdb,AncB-1,AncB,V,1156.5
AncB-1_B088_V.pdb,AncB-1,AncB,V,1199
AncB-1_B089_V.pdb,AncB-1,AncB,V,1174.5
AncB-1_B090_V.pdb,AncB-1,AncB,V,1230.625
AncB-1_B091_V.pdb,AncB-1,AncB,V,1094
AncB-1_B092_V.pdb,AncB-1,AncB,V,1043.375
AncB-1_B093_V.pdb,AncB-1,AncB,V,1264
AncB-1_B094_V.pdb,AncB-1,AncB,V,1023.5
AncB-1_B095_V.pdb,AncB-1,AncB,V,1275
AncB-1_B096_V.pdb,AncB-1,AncB,V,1264.5
AncB-1_B097_V.pdb,AncB-1,AncB,V,1258.5
AncB-1_B098_V.pdb,AncB-1,AncB,V,1234.75
AncB-1_B099_V.pdb,AncB-1,AncB,V,1224.25
AncB-1_B100_V.pdb,AncB-1,AncB,V,1218
AncB-2_B001_V.pdb,AncB-2,AncB,V,1167.625
AncB-2_B002_V.pdb,AncB-2,AncB,V,1235.625
AncB-2_B003_V.pdb,AncB-2,AncB,V,1137.125
AncB-2_B004_V.pdb,AncB-2,AncB,V,1208.125
AncB-2_B005_V.pdb,AncB-2,AncB,V,1225.875
AncB-2_B006_V.pdb,AncB-2,AncB,V,1229.375
AncB-2_B007_V.pdb,AncB-2,AncB,V,1251.75
AncB-2_B008_V.pdb,AncB-2,AncB,V,1232.125
AncB-2_B009_V.pdb,AncB-2,AncB,V,1240.625
AncB-2_B010_V.pdb,AncB-2,AncB,V,1161
AncB-2_B011_V.pdb,AncB-2,AncB,V,1102.75
AncB-2_B012_V.pdb,AncB-2,AncB,V,1121.375
AncB-2_B013_V.pdb,AncB-2,AncB,V,1205.75
AncB-2_B014_V.pdb,AncB-2,AncB,V,1224.125
AncB-2_B015_V.pdb,AncB-2,AncB,V,1249.875
AncB-2_B016_V.pdb,AncB-2,AncB,V,1134.875
AncB-2_B017_V.pdb,AncB-2,AncB,V,1200.25
AncB-2_B018_V.pdb,AncB-2,AncB,V,980.875
AncB-2_B019_V.pdb,AncB-2,AncB,V,1153.625
AncB-2_B020_V.pdb,AncB-2,AncB,V,1233
AncB-2_B021_V.pdb,AncB-2,AncB,V,1158.875
AncB-2_B022_V.pdb,AncB-2,AncB,V,1051.875
AncB-2_B023_V.pdb,AncB-2,AncB,V,1224.25
AncB-2_B024_V.pdb,AncB-2,AncB,V,1181.25
AncB-2_B025_V.pdb,AncB-2,AncB,V,1213.75
AncB-2_B026_V.pdb,AncB-2,AncB,V,1189.5
AncB-2_B027_V.pdb,AncB-2,AncB,V,1154.375
AncB-2_B028_V.pdb,AncB-2,AncB,V,1118.375
AncB-2_B029_V.pdb,AncB-2,AncB,V,1084
AncB-2_B030_V.pdb,AncB-2,AncB,V,1106.25
AncB-2_B031_V.pdb,AncB-2,AncB,V,1163.75
AncB-2_B032_V.pdb,AncB-2,AncB,V,1128.125
AncB-2_B033_V.pdb,AncB-2,AncB,V,1227.5
AncB-2_B034_V.pdb,AncB-2,AncB,V,1131.875
AncB-2_B035_V.pdb,AncB-2,AncB,V,1078.75
AncB-2_B036_V.pdb,AncB-2,AncB,V,1192.625
AncB-2_B037_V.pdb,AncB-2,AncB,V,1155.125
AncB-2_B038_V.pdb,AncB-2,AncB,V,1226.625
AncB-2_B039_V.pdb,AncB-2,AncB,V,1221.625
AncB-2_B040_V.pdb,AncB-2,AncB,V,1240.5
AncB-2_B041_V.pdb,AncB-2,AncB,V,989.5
AncB-2_B042_V.pdb,AncB-2,AncB,V,1259.25
AncB-2_B043_V.pdb,AncB-2,AncB,V,1220.75
AncB-2_B044_V.pdb,AncB-2,AncB,V,1001
AncB-2_B045_V.pdb,AncB-2,AncB,V,1198.75
AncB-2_B046_V.pdb,AncB-2,AncB,V,1194.75
AncB-2_B047_V.pdb,AncB-2,AncB,V,1215.375
AncB-2_B048_V.pdb,AncB-2,AncB,V,1024.125
AncB-2_B049_V.pdb,AncB-2,AncB,V,1187.25
AncB-2_B050_V.pdb,AncB-2,AncB,V,1162.25
AncB-2_B051_V.pdb,AncB-2,AncB,V,1105.375
AncB-2_B052_V.pdb,AncB-2,AncB,V,1136.125
AncB-2_B053_V.pdb,AncB-2,AncB,V,1123.75
AncB-2_B054_V.pdb,AncB-2,AncB,V,1154.125
AncB-2_B055_V.pdb,AncB-2,AncB,V,1196.75
AncB-2_B056_V.pdb,AncB-2,AncB,V,1132.25
AncB-2_B057_V.pdb,AncB-2,AncB,V,1192.375
AncB-2_B058_V.pdb,AncB-2,AncB,V,1154.25
AncB-2_B059_V.pdb,AncB-2,AncB,V,1174.25
AncB-2_B060_V.pdb,AncB-2,AncB,V,1110.5
AncB-2_B061_V.pdb,AncB-2,AncB,V,1150.25
AncB-2_B062_V.pdb,AncB-2,AncB,V,1148.5
AncB-2_B063_V.pdb,AncB-2,AncB,V,1229.25
AncB-2_B064_V.pdb,AncB-2,AncB,V,1264.125
AncB-2_B065_V.pdb,AncB-2,AncB,V,1254.375
AncB-2_B066_V.pdb,AncB-2,AncB,V,1207.25
AncB-2_B067_V.pdb,AncB-2,AncB,V,1217
AncB-2_B068_V.pdb,AncB-2,AncB,V,1115.25
AncB-2_B069_V.pdb,AncB-2,AncB,V,1179.25
AncB-2_B070_V.pdb,AncB-2,AncB,V,1134
AncB-2_B071_V.pdb,AncB-2,AncB,V,1266.625
AncB-2_B072_V.pdb,AncB-2,AncB,V,1170.5
AncB-2_B073_V.pdb,AncB-2,AncB,V,1069.125
AncB-2_B074_V.pdb,AncB-2,AncB,V,1114.75
AncB-2_B075_V.pdb,AncB-2,AncB,V,1105.125
AncB-2_B076_V.pdb,AncB-2,AncB,V,1221
AncB-2_B077_V.pdb,AncB-2,AncB,V,1131.75
AncB-2_B078_V.pdb,AncB-2,AncB,V,1216.875
AncB-2_B079_V.pdb,AncB-2,AncB,V,1238.125
AncB-2_B080_V.pdb,AncB-2,AncB,V,1195.375
AncB-2_B081_V.pdb,AncB-2,AncB,V,1314.625
AncB-2_B082_V.pdb,AncB-2,AncB,V,1118
AncB-2_B083_V.pdb,AncB-2,AncB,V,1192.25
AncB-2_B084_V.pdb,AncB-2,AncB,V,1198.75
AncB-2_B085_V.pdb,AncB-2,AncB,V,1234.875
AncB-2_B086_V.pdb,AncB-2,AncB,V,1228.25
AncB-2_B087_V.pdb,AncB-2,AncB,V,1254.75
AncB-2_B088_V.pdb,AncB-2,AncB,V,1197.875
AncB-2_B089_V.pdb,AncB-2,AncB,V,1068
AncB-2_B090_V.pdb,AncB-2,AncB,V,1176.875
AncB-2_B091_V.pdb,AncB-2,AncB,V,1154.75
AncB-2_B092_V.pdb,AncB-2,AncB,V,1187
AncB-2_B093_V.pdb,AncB-2,AncB,V,1181
AncB-2_B094_V.pdb,AncB-2,AncB,V,1256.75
AncB-2_B095_V.pdb,AncB-2,AncB,V,1092.125
AncB-2_B096_V.pdb,AncB-2,AncB,V,1263.25
AncB-2_B097_V.pdb,AncB-2,AncB,V,1219.125
AncB-2_B098_V.pdb,AncB-2,AncB,V,1149.875
AncB-2_B099_V.pdb,AncB-2,AncB,V,1192.875
AncB-2_B100_V.pdb,AncB-2,AncB,V,1201.25
AncB-3_B001_V.pdb,AncB-3,AncB,V,1252.75
AncB-3_B002_V.pdb,AncB-3,AncB,V,1155.25
AncB-3_B003_V.pdb,AncB-3,AncB,V,1235.125
AncB-3_B004_V.pdb,AncB-3,AncB,V,1156.75
AncB-3_B005_V.pdb,AncB-3,AncB,V,1113.375
AncB-3_B006_V.pdb,AncB-3,AncB,V,1259.5
AncB-3_B007_V.pdb,AncB-3,AncB,V,1091.75
AncB-3_B008_V.pdb,AncB-3,AncB,V,1196.5
AncB-3_B009_V.pdb,AncB-3,AncB,V,1226.25
AncB-3_B010_V.pdb,AncB-3,AncB,V,1248.125
AncB-3_B011_V.pdb,AncB-3,AncB,V,1258.875
AncB-3_B012_V.pdb,AncB-3,AncB,V,1159.625
AncB-3_B013_V.pdb,AncB-3,AncB,V,1201.625
AncB-3_B014_V.pdb,AncB-3,AncB,V,1231.5
AncB-3_B015_V.pdb,AncB-3,AncB,V,1073
AncB-3_B016_V.pdb,AncB-3,AncB,V,1214.25
AncB-3_B017_V.pdb,AncB-3,AncB,V,1261.625
AncB-3_B018_V.pdb,AncB-3,AncB,V,1171
AncB-3_B019_V.pdb,AncB-3,AncB,V,1204.625
AncB-3_B020_V.pdb,AncB-3,AncB,V,1195.625
AncB-3_B021_V.pdb,AncB-3,AncB,V,1087.75
AncB-3_B022_V.pdb,AncB-3,AncB,V,1248.375
AncB-3_B023_V.pdb,AncB-3,AncB,V,1178.25
AncB-3_B024_V.pdb,AncB-3,AncB,V,1257.5
AncB-3_B025_V.pdb,AncB-3,AncB,V,1191.5
AncB-3_B026_V.pdb,AncB-3,AncB,V,1204.75
AncB-3_B027_V.pdb,AncB-3,AncB,V,1100.75
AncB-3_B028_V.pdb,AncB-3,AncB,V,1196.5
AncB-3_B029_V.pdb,AncB-3,AncB,V,1146.375
AncB-3_B030_V.pdb,AncB-3,AncB,V,1019.75
AncB-3_B031_V.pdb,AncB-3,AncB,V,1203.25
AncB-3_B032_V.pdb,AncB-3,AncB,V,1114.875
AncB-3_B033_V.pdb,AncB-3,AncB,V,1176.375
AncB-3_B034_V.pdb,AncB-3,AncB,V,1230.625
AncB-3_B035_V.pdb,AncB-3,AncB,V,1149.375
AncB-3_B036_V.pdb,AncB-3,AncB,V,1222.25
AncB-3_B037_V.pdb,AncB-3,AncB,V,1230
AncB-3_B038_V.pdb,AncB-3,AncB,V,1167.875
AncB-3_B039_V.pdb,AncB-3,AncB,V,1195.875
AncB-3_B040_V.pdb,AncB-3,AncB,V,1180.25
AncB-3_B041_V.pdb,AncB-3,AncB,V,1223.25
AncB-3_B042_V.pdb,AncB-3,AncB,V,1086.125
AncB-3_B043_V.pdb,AncB-3,AncB,V,994.75
AncB-3_B044_V.pdb,AncB-3,AncB,V,1062
AncB-3_B045_V.pdb,AncB-3,AncB,V,1217.75
AncB-3_B046_V.pdb,AncB-3,AncB,V,1212.5
AncB-3_B047_V.pdb,AncB-3,AncB,V,1160.125
AncB-3_B048_V.pdb,AncB-3,AncB,V,1153.5
AncB-3_B049_V.pdb,AncB-3,AncB,V,1112.625
AncB-3_B050_V.pdb,AncB-3,AncB,V,1173.875
AncB-3_B051_V.pdb,AncB-3,AncB,V,1230.875
AncB-3_B052_V.pdb,AncB-3,AncB,V,1302.875
AncB-3_B053_V.pdb,AncB-3,AncB,V,1238.875
AncB-3_B054_V.pdb,AncB-3,AncB,V,1237.25
AncB-3_B055_V.pdb,AncB-3,AncB,V,1289.75
AncB-3_B056_V.pdb,AncB-3,AncB,V,1105.875
AncB-3_B057_V.pdb,AncB-3,AncB,V,1243.5
AncB-3_B058_V.pdb,AncB-3,AncB,V,1230.75
AncB-3_B059_V.pdb,AncB-3,AncB,V,1209.375
AncB-3_B060_V.pdb,AncB-3,AncB,V,1208.5
AncB-3_B061_V.pdb,AncB-3,AncB,V,1028.5
AncB-3_B062_V.pdb,AncB-3,AncB,V,1029.625
AncB-3_B063_V.pdb,AncB-3,AncB,V,1228.25
AncB-3_B064_V.pdb,AncB-3,AncB,V,1186.125
AncB-3_B065_V.pdb,AncB-3,AncB,V,994.5
AncB-3_B066_V.pdb,AncB-3,AncB,V,1238.375
AncB-3_B067_V.pdb,AncB-3,AncB,V,1126.375
AncB-3_B068_V.pdb,AncB-3,AncB,V,1224.75
AncB-3_B069_V.pdb,AncB-3,AncB,V,1247.5
AncB-3_B070_V.pdb,AncB-3,AncB,V,1182.5
AncB-3_B071_V.pdb,AncB-3,AncB,V,1326.625
AncB-3_B072_V.pdb,AncB-3,AncB,V,1193
AncB-3_B073_V.pdb,AncB-3,AncB,V,1216
AncB-3_B074_V.pdb,AncB-3,AncB,V,1219.5
AncB-3_B075_V.pdb,AncB-3,AncB,V,1198.625
AncB-3_B076_V.pdb,AncB-3,AncB,V,1203.25
AncB-3_B077_V.pdb,AncB-3,AncB,V,1168.875
AncB-3_B078_V.pdb,AncB-3,AncB,V,1238
AncB-3_B079_V.pdb,AncB-3,AncB,V,1173.375
AncB-3_B080_V.pdb,AncB-3,AncB,V,1143.75
AncB-3_B081_V.pdb,AncB-3,AncB,V,1146.875
AncB-3_B082_V.pdb,AncB-3,AncB,V,1179.125
AncB-3_B083_V.pdb,AncB-3,AncB,V,1237.875
AncB-3_B084_V.pdb,AncB-3,AncB,V,1174.5
AncB-3_B085_V.pdb,AncB-3,AncB,V,1252.75
AncB-3_B086_V.pdb,AncB-3,AncB,V,1177.75
AncB-3_B087_V.pdb,AncB-3,AncB,V,1168
AncB-3_B088_V.pdb,AncB-3,AncB,V,1186.125
AncB-3_B089_V.pdb,AncB-3,AncB,V,1138.75
AncB-3_B090_V.pdb,AncB-3,AncB,V,1128
AncB-3_B091_V.pdb,AncB-3,AncB,V,1279.25
AncB-3_B092_V.pdb,AncB-3,AncB,V,1132.25
AncB-3_B093_V.pdb,AncB-3,AncB,V,1091.625
AncB-3_B094_V.pdb,AncB-3,AncB,V,1183.5
AncB-3_B095_V.pdb,AncB-3,AncB,V,1210.625
AncB-3_B096_V.pdb,AncB-3,AncB,V,1027.5
AncB-3_B097_V.pdb,AncB-3,AncB,V,1271.5
AncB-3_B098_V.pdb,AncB-3,AncB,V,1234.375
AncB-3_B099_V.pdb,AncB-3,AncB,V,1235.875
AncB-3_B100_V.pdb,AncB-3,AncB,V,1221.75
AncB-4_B001_V.pdb,AncB-4,AncB,V,1153.25
AncB-4_B002_V.pdb,AncB-4,AncB,V,1179.25
AncB-4_B003_V.pdb,AncB-4,AncB,V,1191
AncB-4_B004_V.pdb,AncB-4,AncB,V,1221.625
AncB-4_B005_V.pdb,AncB-4,AncB,V,1142.625
AncB-4_B006_V.pdb,AncB-4,AncB,V,1155.125
AncB-4_B007_V.pdb,AncB-4,AncB,V,1130.375
AncB-4_B008_V.pdb,AncB-4,AncB,V,1153.25
AncB-4_B009_V.pdb,AncB-4,AncB,V,1107.75
AncB-4_B010_V.pdb,AncB-4,AncB,V,1205.625
